Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,RUS,Russian Federation,2000,Male,Age40_44,[40-44],5962,7.78024272,,97.54935471
EU,Europe,RUS,Russian Federation,2000,Male,Age45_49,[45-49],5664,5.9427756,,104.3853263
EU,Europe,RUS,Russian Federation,2000,Male,Age50_54,[50-54],4382,4.39884759,,106.4950562
EU,Europe,RUS,Russian Federation,2000,Male,Age55_59,[55-59],2386,3.05372821,,102.0310857
EU,Europe,RUS,Russian Federation,2000,Male,Age60_64,[60-64],3023,1.87298637,,83.59627121
EU,Europe,RUS,Russian Federation,2000,Male,Age65_69,[65-69],2195,1.60891906,,96.4515073
EU,Europe,RUS,Russian Federation,2000,Male,Age70_74,[70-74],2052,1.23719545,,99.98085162
EU,Europe,RUS,Russian Federation,2000,Male,Age75_79,[75-79],579,0.71635365,,73.66599659
EU,Europe,RUS,Russian Federation,2000,Male,Age80_84,[80-84],305,0.63683628,,92.11134298
EU,Europe,RUS,Russian Federation,2000,Male,Age85_over,[85+],281,0.5369974,,106.7665688
EU,Europe,RUS,Russian Federation,2000,Female,Age_all,[All],9128,0.87302749,9.58049307,11.88193872
EU,Europe,RUS,Russian Federation,2000,Female,Age_unknown,[Unknown],29,1.33763838,,
EU,Europe,RUS,Russian Federation,2000,Female,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2000,Female,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2000,Female,Age05_09,[5-9],2,0.14705882,,0.05205304
EU,Europe,RUS,Russian Federation,2000,Female,Age10_14,[10-14],101,5.72887124,,1.77162368
EU,Europe,RUS,Russian Federation,2000,Female,Age15_19,[15-19],507,10.6557377,,8.73665399
EU,Europe,RUS,Russian Federation,2000,Female,Age20_24,[20-24],508,8.30336711,,9.55445759
EU,Europe,RUS,Russian Federation,2000,Female,Age25_29,[25-29],519,7.5988287,,10.37701972
EU,Europe,RUS,Russian Federation,2000,Female,Age30_34,[30-34],508,6.18682256,,10.93189451
EU,Europe,RUS,Russian Federation,2000,Female,Age35_39,[35-39],630,4.62826917,,10.89971432
EU,Europe,RUS,Russian Federation,2000,Female,Age40_44,[40-44],784,3.63838871,,12.26815879
EU,Europe,RUS,Russian Federation,2000,Female,Age45_49,[45-49],802,2.67253157,,13.53904351
EU,Europe,RUS,Russian Federation,2000,Female,Age50_54,[50-54],710,1.97255098,,14.98944616
EU,Europe,RUS,Russian Federation,2000,Female,Age55_59,[55-59],420,1.21524261,,13.91825346
EU,Europe,RUS,Russian Federation,2000,Female,Age60_64,[60-64],719,0.88301034,,14.04728994
EU,Europe,RUS,Russian Federation,2000,Female,Age65_69,[65-69],654,0.69426015,,17.80666536
EU,Europe,RUS,Russian Federation,2000,Female,Age70_74,[70-74],853,0.51060417,,20.91133203
EU,Europe,RUS,Russian Federation,2000,Female,Age75_79,[75-79],567,0.3485113,,23.28116628
EU,Europe,RUS,Russian Federation,2000,Female,Age80_84,[80-84],374,0.27967635,,31.46331327
EU,Europe,RUS,Russian Federation,2000,Female,Age85_over,[85+],441,0.1923404,,39.91170553
EU,Europe,RUS,Russian Federation,2001,All,Age_all,[All],57284,2.54047265,35.28971861,39.84427153
EU,Europe,RUS,Russian Federation,2001,All,Age_unknown,[Unknown],326,2.36763745,,
EU,Europe,RUS,Russian Federation,2001,All,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2001,All,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2001,All,Age05_09,[5-9],21,0.60431655,,0.2864447
EU,Europe,RUS,Russian Federation,2001,All,Age10_14,[10-14],482,9.1739627,,4.34385212
EU,Europe,RUS,Russian Federation,2001,All,Age15_19,[15-19],2907,17.60004843,,24.22133652
EU,Europe,RUS,Russian Federation,2001,All,Age20_24,[20-24],5103,16.92032229,,47.18014281
EU,Europe,RUS,Russian Federation,2001,All,Age25_29,[25-29],5337,14.30984556,,51.66243761
EU,Europe,RUS,Russian Federation,2001,All,Age30_34,[30-34],4636,11.00220709,,48.89876521
