Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1965,Female,Age25_29,[25-29],2,7.69230769,,18.18843216
CSA,Central and South America,SUR,Suriname,1965,Female,Age30_34,[30-34],1,7.69230769,,10.19679821
CSA,Central and South America,SUR,Suriname,1965,Female,Age35_39,[35-39],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age40_44,[40-44],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age45_49,[45-49],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age55_59,[55-59],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age60_64,[60-64],1,1.26582278,,29.43773918
CSA,Central and South America,SUR,Suriname,1965,Female,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1965,Female,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age_all,[All],15,0.65963061,5.96323425,4.43579628
CSA,Central and South America,SUR,Suriname,1966,All,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age15_19,[15-19],2,4.87804878,,6.29980786
CSA,Central and South America,SUR,Suriname,1966,All,Age20_24,[20-24],1,2,,4.22475708
CSA,Central and South America,SUR,Suriname,1966,All,Age25_29,[25-29],6,13.63636364,,28.29254491
CSA,Central and South America,SUR,Suriname,1966,All,Age30_34,[30-34],2,4.87804878,,10.32577831
CSA,Central and South America,SUR,Suriname,1966,All,Age35_39,[35-39],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age40_44,[40-44],2,2.94117647,,13.96355512
CSA,Central and South America,SUR,Suriname,1966,All,Age45_49,[45-49],1,1.72413793,,9.49126803
CSA,Central and South America,SUR,Suriname,1966,All,Age50_54,[50-54],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age55_59,[55-59],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age60_64,[60-64],1,0.73529412,,15.05343971
CSA,Central and South America,SUR,Suriname,1966,All,Age_unknown,[Unknown],0,0,,
CSA,Central and South America,SUR,Suriname,1966,All,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,All,Age80_84,[80-84],0,0,,0
