Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,LVA,Latvia,2014,All,Age10_14,[10-14],0,0,,0
EU,Europe,LVA,Latvia,2014,All,Age15_19,[15-19],15,25.86206897,,16.70099649
EU,Europe,LVA,Latvia,2014,All,Age20_24,[20-24],22,20.56074766,,17.00640832
EU,Europe,LVA,Latvia,2014,All,Age25_29,[25-29],27,16.875,,18.50417715
EU,Europe,LVA,Latvia,2014,All,Age30_34,[30-34],28,12.33480176,,20.74366022
EU,Europe,LVA,Latvia,2014,All,Age35_39,[35-39],34,9.41828255,,26.0406694
EU,Europe,LVA,Latvia,2014,All,Age40_44,[40-44],35,6.75675676,,25.36103241
EU,Europe,LVA,Latvia,2014,All,Age45_49,[45-49],34,5.14372163,,25.16225957
EU,Europe,LVA,Latvia,2014,All,Age50_54,[50-54],26,2.22222222,,17.53120217
EU,Europe,LVA,Latvia,2014,All,Age55_59,[55-59],45,2.81954887,,31.97930584
EU,Europe,LVA,Latvia,2014,All,Age60_64,[60-64],27,1.30940834,,22.2048604
EU,Europe,LVA,Latvia,2014,All,Age65_69,[65-69],18,0.74875208,,17.75585697
EU,Europe,LVA,Latvia,2014,All,Age70_74,[70-74],23,0.70100579,,22.80479099
EU,Europe,LVA,Latvia,2014,All,Age75_79,[75-79],21,0.50712388,,24.72711858
EU,Europe,LVA,Latvia,2014,All,Age80_84,[80-84],13,0.28703908,,23.53793228
EU,Europe,LVA,Latvia,2014,All,Age85_over,[85+],14,0.20633751,,34.18219108
EU,Europe,LVA,Latvia,2021,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2021,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2021,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2021,All,Age10_14,[10-14],1,16.66666667,,0.99248687
EU,Europe,LVA,Latvia,2021,All,Age15_19,[15-19],3,10.71428571,,3.27132358
EU,Europe,LVA,Latvia,2021,All,Age20_24,[20-24],11,17.74193548,,13.25484856
EU,Europe,LVA,Latvia,2021,All,Age25_29,[25-29],8,8,,7.86967813
EU,Europe,LVA,Latvia,2021,All,Age30_34,[30-34],15,7.57575758,,11.13953756
EU,Europe,LVA,Latvia,2021,All,Age35_39,[35-39],23,6.38888889,,17.17834483
EU,Europe,LVA,Latvia,2021,All,Age40_44,[40-44],25,5.04032258,,20.45960456
EU,Europe,LVA,Latvia,2021,All,Age45_49,[45-49],27,3.35820896,,20.88215504
EU,Europe,LVA,Latvia,2021,All,Age50_54,[50-54],20,1.72711572,,15.57626333
EU,Europe,LVA,Latvia,2021,All,Age55_59,[55-59],25,1.44759699,,19.02971299
EU,Europe,LVA,Latvia,2021,All,Age60_64,[60-64],20,0.78339209,,14.90468454
